"N","year","date","season","session","post_ctrl","post_ctrl_days","site","method_code","method_type","method_number","cluster","n_checks","date_placed","date_collected","duration","bait","Tukutuku","Oligosoma","Lizard","Rattus","Other","Nothing","notes"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","BTT36","BTT",36,36,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","BTT37","BTT",37,37,NA,"2025-04-02","2025-11-22",234,"lolli",NA,NA,NA,NA,NA,NA,"TTcard lost"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","BTT38","BTT",38,38,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","BTT39","BTT",39,39,NA,"2025-04-02","2025-11-22",234,"lolli",NA,NA,NA,NA,NA,NA,"TTcard lost"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","BTT40","BTT",40,40,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT01","STT",1,1,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT02","STT",2,2,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT03","STT",3,3,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT04","STT",4,4,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT05","STT",5,5,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT06","STT",6,6,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT07","STT",7,7,NA,"2025-04-02","2025-11-22",234,"lolli",0,1,0,0,0,0,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT08","STT",8,8,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT09","STT",9,9,NA,"2025-04-02","2025-11-22",234,"lolli",1,1,0,1,0,0,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT10","STT",10,10,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT11","STT",11,11,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT12","STT",12,12,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT13","STT",13,13,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT14","STT",14,14,NA,"2025-04-02","2025-11-22",234,"lolli",0,1,0,1,0,0,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT15","STT",15,15,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"water damage"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT16","STT",16,16,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT17","STT",17,17,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT18","STT",18,18,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT19","STT",19,19,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT20","STT",20,20,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT21","STT",21,21,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT22","STT",22,22,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT23","STT",23,23,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT24","STT",24,24,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT25","STT",25,25,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT26","STT",26,26,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT27","STT",27,27,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT28","STT",28,28,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT29","STT",29,29,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT30","STT",30,30,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot, blown out"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT31","STT",31,31,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT32","STT",32,32,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT33","STT",33,33,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT34","STT",34,34,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT35","STT",35,35,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT36","STT",36,36,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT37","STT",37,37,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT38","STT",38,38,NA,"2025-04-02","2025-11-22",234,"lolli",0,1,0,0,0,0,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT39","STT",39,39,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-21,NA,2.5,1,91,"SH","STT40","STT",40,40,NA,"2025-04-02","2025-11-22",234,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT01","BTT",1,41,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT02","BTT",2,42,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT03","BTT",3,43,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT04","BTT",4,44,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT05","BTT",5,45,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT06","BTT",6,46,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT07","BTT",7,47,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT08","BTT",8,48,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT09","BTT",9,49,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT10","BTT",10,50,NA,"2025-04-08","2025-11-12",218,"lolli",NA,NA,NA,NA,NA,NA,"TTcard lost"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT11","BTT",11,51,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT12","BTT",12,52,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT13","BTT",13,53,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"possibly gecko (one toe), blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT14","BTT",14,54,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT15","BTT",15,55,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT16","BTT",16,56,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT17","BTT",17,57,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT18","BTT",18,58,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT19","BTT",19,59,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT20","BTT",20,60,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT21","BTT",21,61,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT22","BTT",22,62,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT23","BTT",23,63,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT24","BTT",24,64,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT25","BTT",25,65,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT26","BTT",26,66,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT27","BTT",27,67,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT28","BTT",28,68,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT29","BTT",29,69,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT30","BTT",30,70,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT31","BTT",31,71,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT32","BTT",32,72,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT33","BTT",33,73,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT34","BTT",34,74,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT35","BTT",35,75,NA,"2025-04-08","2025-11-12",218,"lolli",NA,NA,NA,NA,NA,NA,"TTcard lost"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT36","BTT",36,76,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT37","BTT",37,77,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT38","BTT",38,78,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT39","BTT",39,79,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","BTT40","BTT",40,80,NA,"2025-04-08","2025-11-12",218,"lolli",1,0,0,1,0,0,"blown away"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT01","STT",1,41,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT02","STT",2,42,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT03","STT",3,43,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT04","STT",4,44,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT05","STT",5,45,NA,"2025-04-08","2025-11-12",218,"lolli",0,1,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT06","STT",6,46,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT07","STT",7,47,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT08","STT",8,48,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT09","STT",9,49,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT10","STT",10,50,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT11","STT",11,51,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT12","STT",12,52,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT13","STT",13,53,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT14","STT",14,54,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,0,0,1,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT15","STT",15,55,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT16","STT",16,56,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT17","STT",17,57,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT18","STT",18,58,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT19","STT",19,59,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT20","STT",20,60,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT21","STT",21,61,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT22","STT",22,62,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT23","STT",23,63,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT24","STT",24,64,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,0,0,1,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT25","STT",25,65,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT26","STT",26,66,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT27","STT",27,67,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT28","STT",28,68,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT29","STT",29,69,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT30","STT",30,70,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown out"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT31","STT",31,71,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT32","STT",32,72,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT33","STT",33,73,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT34","STT",34,74,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT35","STT",35,75,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT36","STT",36,76,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"blown out, deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT37","STT",37,77,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,"deteriorated a lot"
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT38","STT",38,78,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT39","STT",39,79,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-11,NA,2.5,1,81,"TH","STT40","STT",40,80,NA,"2025-04-08","2025-11-12",218,"lolli",0,0,0,1,0,0,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT01","BTT",1,1,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT02","BTT",2,2,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT03","BTT",3,3,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT04","BTT",4,4,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT05","BTT",5,5,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT06","BTT",6,6,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT07","BTT",7,7,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT08","BTT",8,8,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT09","BTT",9,9,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT10","BTT",10,10,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT11","BTT",11,11,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT12","BTT",12,12,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT13","BTT",13,13,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT14","BTT",14,14,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT15","BTT",15,15,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT16","BTT",16,16,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT17","BTT",17,17,NA,"2025-11-22","2025-11-27",5,"pear",0,1,0,0,0,0,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT18","BTT",18,18,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT19","BTT",19,19,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT20","BTT",20,20,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT21","BTT",21,21,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT22","BTT",22,22,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT23","BTT",23,23,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT24","BTT",24,24,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT25","BTT",25,25,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT26","BTT",26,26,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT27","BTT",27,27,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT28","BTT",28,28,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT29","BTT",29,29,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT30","BTT",30,30,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT31","BTT",31,31,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT32","BTT",32,32,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT33","BTT",33,33,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT34","BTT",34,34,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT35","BTT",35,35,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT36","BTT",36,36,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT37","BTT",37,37,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT38","BTT",38,38,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT39","BTT",39,39,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","BTT40","BTT",40,40,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","STT01","STT",1,1,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","STT02","STT",2,2,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","STT03","STT",3,3,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","STT04","STT",4,4,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
NA,2025,2025-11-26,NA,3,1,96,"SH","STT05","STT",5,5,NA,"2025-11-22","2025-11-27",5,"pear",0,0,0,0,0,1,NA
