sex,stimulus_01_name,stimulus_01_amplitude,stimulus_01_amplitude_unit,preference_index,decision_duration_index,id
male,Fructose,2.0,%,-0.8572839318609111,-0.9380146046152168,male_2.0
female,Fructose,2.0,%,0.8972301814708692,0.8928744133124733,female_2.0
male,Fructose,2.0,%,0.0721139235010637,0.0721139235010636,male_2.0
female,Fructose,2.0,%,0.350046320990427,0.3542664038299071,female_2.0
male,Fructose,2.0,%,0.6940741684720275,0.695348866868169,male_2.0
female,Fructose,2.0,%,-0.0615139546555523,-0.0549042444485952,female_2.0
male,Fructose,2.0,%,0.7282812832775077,0.7166479905508949,male_2.0
female,Fructose,2.0,%,0.0203195554011809,-0.000847691519142,female_2.0
male,Fructose,2.0,%,0.6660957490713992,0.7270374331550802,male_2.0
female,Fructose,2.0,%,0.3756501824392516,0.3771603439063486,female_2.0
male,Fructose,2.0,%,-0.5654506543586102,-0.5628553003621212,male_2.0
female,Fructose,2.0,%,-0.492283119439853,-0.4906512888830922,female_2.0
male,Fructose,2.0,%,-0.6595240658985678,-0.680631282590162,male_2.0
female,Fructose,2.0,%,0.5687088420991377,0.558684886917344,female_2.0
male,Fructose,14.0,%,0.5540175977421765,0.5761944853715008,male_14.0
female,Fructose,14.0,%,-0.5118296623308991,-0.5111932781076308,female_14.0
male,Fructose,14.0,%,0.4196320967124132,0.4180281795698118,male_14.0
female,Fructose,14.0,%,-0.8381368351484152,-0.838348133459781,female_14.0
male,Fructose,14.0,%,-0.362944898101968,-0.3601116376194683,male_14.0
female,Fructose,14.0,%,-0.1175644898907738,-0.1335816321719862,female_14.0
male,Fructose,14.0,%,-0.9564660691421254,-0.8768180624835915,male_14.0
female,Fructose,14.0,%,0.091504691213088,0.082110539304777,female_14.0
male,Fructose,14.0,%,0.022970841996364,0.022970841996364,male_14.0
female,Fructose,14.0,%,0.8809014514896868,0.8815123321169975,female_14.0
male,Fructose,14.0,%,-0.7004996262638185,-0.7002313333661466,male_14.0
female,Fructose,14.0,%,0.6855440956086994,0.675857413609575,female_14.0
male,Fructose,14.0,%,0.6524953789279113,0.6523618080011635,male_14.0
female,Fructose,14.0,%,-0.1781371841155234,-0.1787499638801398,female_14.0
male,Fructose,14.0,%,0.9566377011098682,0.9637337017528712,male_14.0
female,Fructose,14.0,%,-0.0437024972855591,-0.0472796604398846,female_14.0
male,Fructose,14.0,%,-0.321244392268668,-0.3210807183820677,male_14.0
female,Fructose,14.0,%,-0.143036251261105,-0.1672401376330319,female_14.0
male,Fructose,14.0,%,-0.2655647497759343,-0.2667000458964409,male_14.0
female,Fructose,14.0,%,0.4206474391785315,0.4188931497663502,female_14.0
male,Fructose,14.0,%,-0.4159288399515191,-0.4159288399515191,male_14.0
female,Fructose,14.0,%,0.9584319374421236,0.9583130088927244,female_14.0
male,Fructose,14.0,%,-0.4820965121431435,-0.4783763680799064,male_14.0
female,Fructose,14.0,%,0.9803625659083712,0.980031827826614,female_14.0
male,Fructose,14.0,%,-0.1671852455315516,-0.1686764749240793,male_14.0
female,Fructose,14.0,%,-0.9648382829425411,-0.9669878315611684,female_14.0
male,Fructose,14.0,%,-0.6277890561413028,-0.6302903670111593,male_14.0
female,Fructose,14.0,%,-0.6327218660327861,-0.6372183128685792,female_14.0
male,Fructose,14.0,%,-0.7087592085470744,-0.7374577185156135,male_14.0
female,Fructose,14.0,%,-0.9439544720132552,-0.9453759011328527,female_14.0
male,Fructose,14.0,%,-0.5069506318320735,-0.5069506318320735,male_14.0
female,Fructose,14.0,%,0.52094767935077,0.5211808963035656,female_14.0
male,Fructose,14.0,%,-0.3181753218912002,-0.3181753218912001,male_14.0
female,Fructose,14.0,%,0.8522563736001907,0.8496309157750769,female_14.0
male,Fructose,14.0,%,-0.7273455618806662,-0.7302274503178391,male_14.0
female,Fructose,14.0,%,-0.3492548634660004,-0.3516823672712237,female_14.0
male,Fructose,14.0,%,0.9899506926508572,0.9899412455934196,male_14.0
female,Fructose,14.0,%,-0.7256643019751944,-0.7265123663891278,female_14.0
male,Fructose,14.0,%,1.0,,male_14.0
female,Fructose,14.0,%,-0.9436543988133864,-0.9479341837540533,female_14.0
male,Fructose,14.0,%,0.9825640345307924,0.9824187584203636,male_14.0
female,Fructose,14.0,%,-0.9075112482447006,-0.9525560292564634,female_14.0
male,Fructose,14.0,%,0.2165929254258269,0.2154058087475605,male_14.0
female,Fructose,14.0,%,0.2091104052990199,0.1987789450525273,female_14.0
male,Fructose,14.0,%,-0.1235278184083644,-0.1322378118687558,male_14.0
female,Fructose,14.0,%,0.8465261958997721,0.8439038517231393,female_14.0
male,Fructose,14.0,%,0.3708801861186506,0.3582658565793955,male_14.0
female,Fructose,14.0,%,0.1887325706300124,0.1683771648492623,female_14.0
male,Fructose,14.0,%,0.6982511495469149,0.6986269736652202,male_14.0
female,Fructose,14.0,%,0.5242025656142633,0.533398781036528,female_14.0
male,Fructose,14.0,%,1.0,,male_14.0
female,Fructose,14.0,%,0.5055061823802163,0.5160137156197563,female_14.0
male,Fructose,14.0,%,0.6541394948864161,0.6488478208899375,male_14.0
female,Fructose,14.0,%,-0.7930031867134982,-0.7938168320863829,female_14.0
male,Fructose,8.0,%,0.7913363906014313,0.7912751134154244,male_8.0
female,Fructose,8.0,%,-0.8692758928152423,-0.8692317081185628,female_8.0
male,Fructose,8.0,%,0.9936594202898552,0.9936334054207006,male_8.0
female,Fructose,8.0,%,-0.7099360619778785,-0.7092004791136398,female_8.0
male,Fructose,8.0,%,0.3769057404215829,0.3631502694364245,male_8.0
female,Fructose,8.0,%,-0.8774064081268184,-0.919294043739448,female_8.0
male,Fructose,8.0,%,-0.9987957276121132,-0.9983101740520728,male_8.0
female,Fructose,8.0,%,0.9533427420485452,0.95333489132975,female_8.0
male,Fructose,8.0,%,0.0685367377215585,0.1352399518851881,male_8.0
female,Fructose,8.0,%,0.4775150158469825,0.4656178807421596,female_8.0
male,Fructose,8.0,%,-0.911182975172126,-0.9575591148532412,male_8.0
female,Fructose,8.0,%,0.7932918861125411,0.7862364094268924,female_8.0
male,Fructose,8.0,%,0.7552092061895983,0.755188692421576,male_8.0
female,Fructose,8.0,%,-0.1538161309837441,-0.1694258193397812,female_8.0
male,Fructose,8.0,%,0.8953939439590237,0.7027504280821918,male_8.0
female,Fructose,8.0,%,-0.5060485704756996,-0.5060485704756996,female_8.0
male,Fructose,8.0,%,0.7430485959637644,0.7124415855736984,male_8.0
female,Fructose,8.0,%,-0.6328501364768315,-0.6913008707014046,female_8.0
male,Fructose,8.0,%,-0.9915580500023192,-0.9915237660559432,male_8.0
female,Fructose,8.0,%,0.0586705202312138,0.0568987983205443,female_8.0
male,Fructose,8.0,%,-0.4594380075693778,-0.4509561028363565,male_8.0
female,Fructose,8.0,%,0.91508207680309,0.8910697696577023,female_8.0
male,Fructose,8.0,%,0.4735567600291344,0.4682704985382072,male_8.0
female,Fructose,8.0,%,0.9262120629682066,0.925027626414663,female_8.0
male,Fructose,8.0,%,-0.1085918254486954,-0.1089123848078349,male_8.0
female,Fructose,8.0,%,-0.7869116129452125,-0.7903738134938009,female_8.0
male,Fructose,8.0,%,0.9632645826920028,0.964144058384896,male_8.0
female,Fructose,8.0,%,-0.6020682908650486,-0.6028448123188204,female_8.0
male,Fructose,8.0,%,0.57749853944489,0.5660204642079782,male_8.0
female,Fructose,8.0,%,-0.4609091994745432,-0.4919557285579258,female_8.0
male,Fructose,8.0,%,-0.4817296161584126,-0.4795425818844113,male_8.0
female,Fructose,8.0,%,0.9088795908879592,0.9089461510745376,female_8.0
male,Fructose,8.0,%,-0.8009020356751045,-0.7997548017981202,male_8.0
female,Fructose,8.0,%,-0.6970738788295515,-0.7132224632441552,female_8.0
male,Fructose,8.0,%,-0.5511399051810437,-0.5502649507948524,male_8.0
female,Fructose,8.0,%,0.9194074014834956,0.9165009528544203,female_8.0
male,Fructose,8.0,%,0.8733389440113394,0.8726805213887374,male_8.0
female,Fructose,8.0,%,0.0711890661452872,0.0711991839202055,female_8.0
male,Fructose,8.0,%,0.258756020084025,0.258740828790425,male_8.0
female,Fructose,8.0,%,-0.9636512074515952,-0.9749192901263366,female_8.0
male,Fructose,8.0,%,0.4623113020287259,0.4507834513449161,male_8.0
female,Fructose,8.0,%,-0.5158597037023155,-0.5486415592869861,female_8.0
male,Fructose,8.0,%,0.426147723238476,0.426147723238476,male_8.0
female,Fructose,8.0,%,-0.6447843464288256,-0.6387667931865427,female_8.0
male,Fructose,8.0,%,-0.8003249785215345,-0.9455253703628952,male_8.0
female,Fructose,8.0,%,0.6906398782107845,0.6450062310842086,female_8.0
male,Fructose,8.0,%,-0.2804249839021249,-0.2804249839021249,male_8.0
female,Fructose,8.0,%,0.9265977523026222,0.925339496151422,female_8.0
male,Fructose,8.0,%,0.8983223909247782,0.8982496653621752,male_8.0
female,Fructose,8.0,%,-0.6280475518839411,-0.6293088809645101,female_8.0
male,Fructose,8.0,%,0.9879604122028364,0.9884030541716532,male_8.0
female,Fructose,8.0,%,-0.6593573725044761,-0.659357372504476,female_8.0
male,Fructose,8.0,%,-0.0879313995341943,-0.0947110519307589,male_8.0
female,Fructose,8.0,%,-0.5540192054907234,-0.5711561092399464,female_8.0
male,Fructose,2.0,%,0.4405174103351408,0.4403554958083608,male_2.0
female,Fructose,2.0,%,0.1213210651392359,-0.0352204689362068,female_2.0
male,Fructose,2.0,%,0.158404666540148,0.1538662382004418,male_2.0
female,Fructose,2.0,%,-0.1148542222507956,-0.1166010238138676,female_2.0
male,Fructose,2.0,%,-0.2355486862442041,-0.2394879398397147,male_2.0
female,Fructose,2.0,%,-0.1845377026009169,-0.2041327548232803,female_2.0
male,Fructose,2.0,%,0.3106026038076561,0.3079554425050434,male_2.0
female,Fructose,2.0,%,-0.1228093367578184,-0.1538386896444651,female_2.0
male,Fructose,2.0,%,-0.6475115876211432,-0.6522768037413017,male_2.0
female,Fructose,2.0,%,0.87394419306184,-0.2600829249905767,female_2.0
male,Fructose,2.0,%,0.7139822874589901,0.7089653043109104,male_2.0
female,Fructose,2.0,%,0.0660807969847913,0.0552644435716406,female_2.0
male,Fructose,2.0,%,-0.2711231761112996,-0.2907783089977171,male_2.0
female,Fructose,2.0,%,0.4526313555274915,0.4542363877822045,female_2.0
male,Fructose,2.0,%,-0.0286243760523667,-0.0256927858334915,male_2.0
female,Fructose,2.0,%,0.7220965380886294,0.721633484722976,female_2.0
male,Fructose,2.0,%,-0.2511099120589933,-0.257897191369481,male_2.0
female,Fructose,2.0,%,0.8475695995235968,0.8323182902238554,female_2.0
male,Fructose,2.0,%,0.2268725781573304,0.1892734212420976,male_2.0
female,Fructose,2.0,%,-0.4653958389355324,-0.4619879524110212,female_2.0
male,Fructose,2.0,%,-0.0987900286700034,-0.093707851990852,male_2.0
female,Fructose,2.0,%,0.2644412461117043,0.2618435275261843,female_2.0
male,Fructose,2.0,%,0.9551987834656608,0.9535659079198618,male_2.0
female,Fructose,2.0,%,-0.6960000000000001,-0.7017635198455145,female_2.0
male,Fructose,2.0,%,-0.1949324155818245,-0.1905153563762563,male_2.0
female,Fructose,2.0,%,0.701347383130801,0.699896581496627,female_2.0
male,Fructose,2.0,%,-0.4175926186390615,-0.4195093095969127,male_2.0
female,Fructose,2.0,%,0.3383784198022836,0.3367646776392863,female_2.0
male,Fructose,2.0,%,-0.5677041391528427,-0.574248718804015,male_2.0
female,Fructose,2.0,%,-0.9248210908821238,-1.0,female_2.0
male,Fructose,2.0,%,0.2257543627555884,0.2264940626824995,male_2.0
female,Fructose,2.0,%,0.0185993582568464,0.0119916237052896,female_2.0
male,Fructose,2.0,%,-0.5755871399255149,-0.5714874962829379,male_2.0
female,Fructose,2.0,%,-0.2092955991634405,-0.2133313986583773,female_2.0
male,Fructose,2.0,%,0.8273283480625425,0.8199420736029814,male_2.0
female,Fructose,2.0,%,0.1135176833610254,0.0988387875131956,female_2.0
male,Fructose,2.0,%,-0.1741032196213149,-0.1725828397630862,male_2.0
female,Fructose,2.0,%,-0.1057700360103843,-0.0917836959192545,female_2.0
male,Fructose,2.0,%,0.0642792513929234,0.0638512773114048,male_2.0
female,Fructose,2.0,%,-0.5565125387485382,-0.5495602499929301,female_2.0
male,Fructose,2.0,%,0.1014650027129679,0.0007516170352413,male_2.0
female,Fructose,2.0,%,-0.4937097498876741,-0.5935449724882413,female_2.0
male,Fructose,2.0,%,0.3363263865743917,0.3357859728639962,male_2.0
female,Fructose,2.0,%,0.7101369811213734,0.7161885245901639,female_2.0
male,Fructose,2.0,%,0.0869052538221984,0.0566921755427143,male_2.0
female,Fructose,2.0,%,0.0604552793330374,0.0600026449528631,female_2.0
male,Fructose,2.0,%,0.9193649026139212,0.9151420864944588,male_2.0
female,Fructose,2.0,%,-0.8577375260167633,-0.9087756478181293,female_2.0
male,Fructose,2.0,%,-0.3000552089084261,-0.3176097972972973,male_2.0
female,Fructose,2.0,%,0.585974216358384,0.6178171662305104,female_2.0
male,Fructose,2.0,%,0.7072408371541278,0.720327486267776,male_2.0
female,Fructose,2.0,%,0.697322962305302,0.6952466088849159,female_2.0
male,Fructose,2.0,%,-0.7978223719544943,-0.8015167082538285,male_2.0
female,Fructose,2.0,%,0.977133296151701,0.976762858357342,female_2.0
